category,Straddle Price,Index Spot,Synthetic Future
Fri Sep 06 2024 1341,154,81264.52,81242.6
Fri Sep 06 2024 1342,151.9,81247.97,81224.5
Fri Sep 06 2024 1343,153.4,81249.77,81235.5
Fri Sep 06 2024 1344,153.95,81253.28,81230.05
Fri Sep 06 2024 1345,152.75,81260.71,81243.15
Fri Sep 06 2024 1346,155.1,81267.54,81259.9
Fri Sep 06 2024 1347,158.3,81274.4,81259.6
Fri Sep 06 2024 1348,156.1,81275.49,81257.9
Fri Sep 06 2024 1349,146.1,81269.48,81238.3
Fri Sep 06 2024 1350,144.95,81240.16,81220.45
Fri Sep 06 2024 1351,142.5,81219.92,81207.3
Fri Sep 06 2024 1352,146.35,81209.05,81210.25
Fri Sep 06 2024 1353,142.35,81239.79,81229.65
Fri Sep 06 2024 1354,139.5,81236.36,81229.1
Fri Sep 06 2024 1355,137,81227.53,81215.4
Fri Sep 06 2024 1356,135.6,81232.82,81236.3
Fri Sep 06 2024 1357,129.4,81235.24,81222
Fri Sep 06 2024 1358,131.25,81235.27,81223.45
Fri Sep 06 2024 1359,131.1,81240.82,81232
Fri Sep 06 2024 1400,130.65,81226.22,81223.95
Fri Sep 06 2024 1401,130.35,81215.31,81227.45
Fri Sep 06 2024 1402,126.6,81195.93,81200.3
Fri Sep 06 2024 1403,121.55,81203.31,81224.15
Fri Sep 06 2024 1404,119.1,81222.66,81242.2
Fri Sep 06 2024 1405,125.55,81231.99,81255.55
Fri Sep 06 2024 1406,130,81249.83,81267.1
Fri Sep 06 2024 1407,127.15,81267.33,81261.35
Fri Sep 06 2024 1408,124.3,81259.51,81251.7
Fri Sep 06 2024 1409,114.8,81243.06,81241.5
Fri Sep 06 2024 1410,115.45,81227.13,81229.55
Fri Sep 06 2024 1411,110.05,81212.24,81226.45
Fri Sep 06 2024 1412,111.45,81213.99,81223.45
Fri Sep 06 2024 1413,109.45,81216.17,81226.15
Fri Sep 06 2024 1414,110.1,81203.88,81216.1
Fri Sep 06 2024 1415,109.65,81211.69,81233.45
Fri Sep 06 2024 1416,106.25,81218.64,81238.55
Fri Sep 06 2024 1417,105.55,81218.82,81235.55
Fri Sep 06 2024 1418,103.5,81208.93,81218.5
Fri Sep 06 2024 1419,101.95,81179.6,81211.65
Fri Sep 06 2024 1420,99.85,81197.1,81219.45
Fri Sep 06 2024 1421,91.7,81165.94,81202.5
Fri Sep 06 2024 1422,94.65,81195.16,81194.75
Fri Sep 06 2024 1423,102.15,81128.62,81174.45
Fri Sep 06 2024 1424,100.2,81137.39,81172.3
Fri Sep 06 2024 1425,94.65,81137.09,81182.05
Fri Sep 06 2024 1426,108.5,81088.21,81154.6
Fri Sep 06 2024 1427,104.35,81171.67,81164.15
Fri Sep 06 2024 1428,106.7,81108.93,81156.8
Fri Sep 06 2024 1429,108.3,81095.56,81154.7
Fri Sep 06 2024 1430,104.3,81100.04,81163.4
Fri Sep 06 2024 1431,102.25,81151.55,81161.15
Fri Sep 06 2024 1432,98.05,81123.12,81166.95
Fri Sep 06 2024 1433,100.65,81116.8,81146.35
Fri Sep 06 2024 1434,100.8,81101.01,81139.3
Fri Sep 06 2024 1435,96.4,81116.19,81147.1
Fri Sep 06 2024 1436,96.65,81125.99,81154.75
Fri Sep 06 2024 1437,91.8,81154.53,81172.1
Fri Sep 06 2024 1438,94.8,81129.16,81154.5
Fri Sep 06 2024 1439,90.85,81129.26,81157.55
Fri Sep 06 2024 1440,90.4,81166.14,81165.5
Fri Sep 06 2024 1441,93.35,81134.72,81152.35
Fri Sep 06 2024 1442,88.1,81097.46,81161.1
Fri Sep 06 2024 1443,88.6,81121.83,81160.4
Fri Sep 06 2024 1444,86,81118.92,81168
Fri Sep 06 2024 1445,88.7,81113.18,81164.1
Fri Sep 06 2024 1446,83.8,81121.25,81176.5
Fri Sep 06 2024 1447,83.8,81121.33,81161.3
Fri Sep 06 2024 1448,84.6,81118.65,81163.6
Fri Sep 06 2024 1449,87.55,81097,81160.05
Fri Sep 06 2024 1450,82.65,81109.75,81172.25
Fri Sep 06 2024 1451,84.2,81108.57,81163.4
Fri Sep 06 2024 1452,88.2,81126.32,81166.1
Fri Sep 06 2024 1453,91.75,81129.89,81156.55
Fri Sep 06 2024 1454,93.75,81098.63,81156.95
Fri Sep 06 2024 1455,88.6,81083.44,81161.1
Fri Sep 06 2024 1456,78.65,81134.24,81179.55
Fri Sep 06 2024 1457,69.45,81153.18,81199.65
Fri Sep 06 2024 1458,76.35,81152.74,81193.05
Fri Sep 06 2024 1459,83.95,81088.72,81153.25
Fri Sep 06 2024 1500,79.65,81009.57,81106.35
Fri Sep 06 2024 1501,72.35,81097.85,81132.15
Fri Sep 06 2024 1502,59,81079.3,81112.8
Fri Sep 06 2024 1503,56.85,81154.52,81184.35
Fri Sep 06 2024 1504,47.55,81140.42,81179.35
Fri Sep 06 2024 1505,52.85,81135.72,81169.15
Fri Sep 06 2024 1506,45.5,81183.37,81181.6
Fri Sep 06 2024 1507,60.25,81140.06,81159.85
Fri Sep 06 2024 1508,60.75,81189.76,81161.65
Fri Sep 06 2024 1509,51.8,81126.9,81164.4
Fri Sep 06 2024 1510,44.8,81127.05,81167.3
Fri Sep 06 2024 1511,46.45,81183.4,81163.15
Fri Sep 06 2024 1512,35.8,81190.13,81180.7
Fri Sep 06 2024 1513,31.05,81163.18,81182.45
Fri Sep 06 2024 1514,32.8,81187.54,81179.6
Fri Sep 06 2024 1515,31.9,81182.48,81176.4
Fri Sep 06 2024 1516,25.4,81229.1,81185.1
Fri Sep 06 2024 1517,20.4,81221.42,81194.1
Fri Sep 06 2024 1518,16.55,81240.36,81195.55
Fri Sep 06 2024 1519,14.15,81235.19,81196.25
Fri Sep 06 2024 1520,13.75,81226.31,81194.25
Fri Sep 06 2024 1521,11.25,81248.13,81195.35
Fri Sep 06 2024 1522,14.35,81245.43,81189.05
Fri Sep 06 2024 1523,17,81249.31,81186.6
Fri Sep 06 2024 1524,12,81276.32,81191.8
Fri Sep 06 2024 1525,11.65,81275.45,81192.15
Fri Sep 06 2024 1526,13.05,81256.85,81188.85
Fri Sep 06 2024 1527,14.7,81235.83,81185.8
Fri Sep 06 2024 1528,15.4,81238.39,81184.9
Fri Sep 06 2024 1529,14.85,81238.85,81185.45
Fri Sep 06 2024 1530,15.95,81226.56,81184.25
,16.3,81271.06,81183.8
